playerId,season,name,team,position,situation,games_played,icetime,xGoals,goals,unblocked_shot_attempts,xRebounds,rebounds,xFreeze,freeze,xOnGoal,ongoal,xPlayStopped,playStopped,xPlayContinuedInZone,playContinuedInZone,xPlayContinuedOutsideZone,playContinuedOutsideZone,flurryAdjustedxGoals,lowDangerShots,mediumDangerShots,highDangerShots,lowDangerxGoals,mediumDangerxGoals,highDangerxGoals,lowDangerGoals,mediumDangerGoals,highDangerGoals,blocked_shot_attempts,penalityMinutes,penalties
8478435,2024,Dan Vladar,CGY,G,5on4,25,6946.0,1.19,1.0,16.0,0.48,1.0,1.57,0.0,10.52,10.0,3.32,1.0,3.19,1.0,7.22,11.0,1.14,8.0,5.0,1.0,0.18,0.66,0.34,0.0,0.0,1.0,2.0,0.0,0.0
8482821,2024,Arvid Soderblom,CHI,G,other,31,2147.0,6.54,6.0,71.0,3.61,6.0,8.34,5.0,43.32,44.0,0.62,0.0,24.73,26.0,13.28,15.0,6.11,37.0,11.0,10.0,1.59,1.43,3.52,2.0,0.0,4.0,13.0,0.0,0.0
8482821,2024,Arvid Soderblom,CHI,G,all,31,107517.0,96.95,91.0,1898.0,71.65,109.0,246.04,181.0,1035.67,962.0,25.64,1.0,572.33,449.0,403.55,593.0,91.73,1071.0,252.0,102.0,31.94,33.05,31.96,41.0,28.0,22.0,473.0,0.0,0.0
8482821,2024,Arvid Soderblom,CHI,G,5on5,31,91916.0,70.23,73.0,1572.0,55.33,83.0,206.73,150.0,842.88,781.0,22.36,1.0,465.09,355.0,340.47,503.0,67.46,902.0,195.0,69.0,26.57,25.67,17.99,36.0,26.0,11.0,406.0,0.0,0.0
8482821,2024,Arvid Soderblom,CHI,G,4on5,31,8436.0,16.67,8.0,227.0,11.78,18.0,28.3,26.0,131.18,117.0,0.46,0.0,77.19,64.0,39.82,62.0,14.82,120.0,40.0,18.0,3.51,4.99,8.17,3.0,1.0,4.0,49.0,0.0,0.0
8482821,2024,Arvid Soderblom,CHI,G,5on4,31,5018.0,1.84,2.0,23.0,0.78,1.0,2.13,0.0,14.87,16.0,2.17,0.0,4.62,4.0,9.19,12.0,1.79,11.0,5.0,3.0,0.23,0.79,0.81,0.0,1.0,1.0,4.0,0.0,0.0
8481519,2024,Spencer Knight,CHI,G,other,26,2628.0,4.47,4.0,64.0,2.85,6.0,8.13,5.0,36.79,38.0,0.82,0.0,21.66,23.0,11.5,12.0,4.21,35.0,10.0,5.0,1.26,1.27,1.93,1.0,1.0,2.0,14.0,0.0,0.0
8481519,2024,Spencer Knight,CHI,G,all,26,88836.0,68.28,58.0,1364.0,51.24,80.0,180.55,159.0,738.58,661.0,26.21,0.0,403.41,324.0,287.31,392.0,64.97,750.0,191.0,75.0,21.22,23.63,23.42,21.0,21.0,16.0,348.0,0.0,0.0
8481519,2024,Spencer Knight,CHI,G,5on5,26,74438.0,51.34,45.0,1117.0,39.74,58.0,151.18,138.0,600.48,527.0,21.72,0.0,328.37,261.0,239.08,326.0,49.42,624.0,152.0,54.0,17.3,18.72,15.33,20.0,16.0,9.0,287.0,0.0,0.0
8481519,2024,Spencer Knight,CHI,G,4on5,26,6042.0,9.67,7.0,151.0,7.47,12.0,17.68,14.0,79.64,71.0,0.63,0.0,46.4,33.0,24.01,41.0,9.2,75.0,22.0,11.0,2.3,2.78,4.59,0.0,2.0,5.0,43.0,0.0,0.0
8481519,2024,Spencer Knight,CHI,G,5on4,26,5728.0,2.25,2.0,24.0,0.83,4.0,2.61,1.0,16.37,19.0,2.9,0.0,4.65,5.0,10.04,9.0,1.59,11.0,6.0,4.0,0.14,0.77,1.34,0.0,2.0,0.0,3.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,other,38,4664.0,11.66,13.0,131.0,5.12,8.0,12.65,9.0,68.0,64.0,1.69,0.0,36.35,35.0,22.01,25.0,10.3,49.0,23.0,18.0,1.62,3.07,6.97,4.0,2.0,7.0,41.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,all,38,137087.0,110.66,96.0,2331.0,80.22,114.0,295.84,284.0,1200.28,1128.0,40.35,3.0,647.0,524.0,473.58,625.0,106.06,1222.0,315.0,111.0,34.17,39.37,37.12,33.0,34.0,29.0,683.0,2.0,1.0
8481692,2024,Dustin Wolf,CGY,G,5on5,38,111628.0,77.02,57.0,1837.0,58.11,84.0,238.66,225.0,931.66,872.0,32.51,2.0,502.69,402.0,380.2,516.0,75.0,987.0,230.0,71.0,27.62,28.69,20.71,25.0,20.0,12.0,549.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,4on5,38,10552.0,19.44,20.0,319.0,15.63,22.0,40.39,47.0,171.81,158.0,0.83,0.0,98.86,76.0,52.37,67.0,18.27,161.0,52.0,20.0,4.04,6.46,8.93,2.0,8.0,10.0,86.0,0.0,0.0
8481692,2024,Dustin Wolf,CGY,G,5on4,38,10243.0,2.13,5.0,34.0,1.09,0.0,3.12,2.0,23.56,28.0,5.28,1.0,6.79,8.0,16.18,15.0,2.08,20.0,8.0,2.0,0.65,0.97,0.51,1.0,4.0,0.0,4.0,2.0,1.0
8476434,2024,John Gibson,ANA,G,other,26,2102.0,8.52,5.0,85.0,3.51,2.0,7.85,11.0,41.71,46.0,0.5,0.0,25.76,28.0,10.64,12.0,6.39,26.0,20.0,12.0,1.13,2.3,5.09,0.0,2.0,3.0,27.0,0.0,0.0
8476434,2024,John Gibson,ANA,G,all,26,84174.0,80.09,66.0,1500.0,53.48,78.0,189.82,184.0,788.59,727.0,23.37,3.0,427.39,330.0,304.6,422.0,75.37,785.0,201.0,96.0,23.3,24.53,32.25,15.0,24.0,27.0,418.0,4.0,2.0
8476434,2024,John Gibson,ANA,G,5on5,26,70388.0,55.25,45.0,1236.0,41.36,66.0,161.37,153.0,639.95,582.0,18.66,1.0,344.85,262.0,255.62,352.0,53.35,665.0,153.0,62.0,19.22,18.8,17.22,13.0,19.0,13.0,356.0,4.0,2.0
8476434,2024,John Gibson,ANA,G,4on5,26,5794.0,14.18,14.0,153.0,7.52,9.0,17.14,18.0,87.2,79.0,0.9,0.0,49.33,37.0,27.13,40.0,13.53,76.0,23.0,19.0,2.24,2.8,9.14,1.0,3.0,10.0,35.0,0.0,0.0
8476434,2024,John Gibson,ANA,G,5on4,26,5890.0,1.24,1.0,13.0,0.56,0.0,1.54,2.0,10.03,12.0,3.19,2.0,2.99,1.0,6.33,9.0,1.23,8.0,3.0,2.0,0.26,0.39,0.59,1.0,0.0,0.0,0.0,0.0,0.0
8478024,2024,Ville Husso,DET,G,other,9,689.0,0.41,2.0,15.0,0.4,0.0,1.7,1.0,6.8,7.0,0.28,0.0,3.59,2.0,2.7,4.0,0.3,8.0,1.0,0.0,0.25,0.17,0.0,2.0,0.0,0.0,6.0,0.0,0.0
8478024,2024,Ville Husso,DET,G,all,9,26329.0,19.02,27.0,417.0,14.18,16.0,54.95,35.0,220.98,202.0,7.57,2.0,118.96,101.0,88.64,123.0,18.43,233.0,49.0,21.0,6.44,5.87,6.71,15.0,4.0,8.0,114.0,0.0,0.0
8478024,2024,Ville Husso,DET,G,5on5,9,22202.0,14.69,18.0,361.0,12.25,15.0,49.82,34.0,194.3,174.0,6.11,2.0,106.15,92.0,78.59,108.0,14.28,209.0,44.0,15.0,5.6,5.19,3.9,11.0,4.0,3.0,93.0,0.0,0.0
8478024,2024,Ville Husso,DET,G,4on5,9,1378.0,3.23,5.0,32.0,1.17,1.0,2.59,0.0,13.65,13.0,0.07,0.0,7.07,7.0,3.55,5.0,3.16,11.0,2.0,5.0,0.36,0.26,2.61,0.0,0.0,5.0,14.0,0.0,0.0
8478024,2024,Ville Husso,DET,G,5on4,9,2060.0,0.33,1.0,6.0,0.24,0.0,0.44,0.0,3.74,5.0,1.1,0.0,1.29,0.0,2.6,4.0,0.33,4.0,1.0,0.0,0.18,0.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8476932,2024,Anthony Stolarz,TOR,G,other,24,2329.0,6.57,7.0,73.0,3.11,6.0,6.92,8.0,36.59,39.0,0.81,0.0,21.63,19.0,9.49,9.0,3.88,29.0,9.0,11.0,0.97,1.06,4.54,1.0,2.0,4.0,24.0,0.0,0.0
8476932,2024,Anthony Stolarz,TOR,G,all,24,83264.0,69.25,54.0,1490.0,51.75,87.0,188.78,131.0,758.66,685.0,21.41,1.0,417.06,379.0,298.22,400.0,63.9,787.0,185.0,79.0,21.01,23.45,24.8,15.0,22.0,17.0,439.0,0.0,0.0
8476932,2024,Anthony Stolarz,TOR,G,5on5,24,65417.0,45.38,31.0,1137.0,36.03,69.0,146.65,97.0,563.15,507.0,15.99,1.0,306.2,272.0,228.47,313.0,43.4,609.0,123.0,50.0,16.0,15.69,13.68,10.0,14.0,7.0,355.0,0.0,0.0
8476932,2024,Anthony Stolarz,TOR,G,4on5,24,8458.0,14.09,14.0,241.0,10.95,10.0,30.31,26.0,130.65,107.0,0.71,0.0,79.14,81.0,42.16,50.0,13.5,124.0,41.0,16.0,3.21,4.84,6.03,4.0,4.0,6.0,60.0,0.0,0.0
8476932,2024,Anthony Stolarz,TOR,G,5on4,24,7060.0,2.76,2.0,33.0,1.43,2.0,3.96,0.0,23.75,28.0,3.71,0.0,8.11,6.0,15.85,23.0,2.68,21.0,10.0,2.0,0.59,1.63,0.55,0.0,2.0,0.0,0.0,0.0,0.0
8474593,2024,Jacob Markstrom,NJD,G,other,40,3406.0,6.17,6.0,100.0,4.0,6.0,11.16,8.0,52.21,44.0,1.33,0.0,32.19,29.0,16.72,22.0,5.43,44.0,19.0,9.0,1.79,1.96,2.42,4.0,1.0,1.0,28.0,0.0,0.0
8474593,2024,Jacob Markstrom,NJD,G,all,40,142045.0,99.81,93.0,2183.0,75.28,93.0,280.11,219.0,1129.94,986.0,42.91,1.0,619.77,490.0,446.8,663.0,94.27,1179.0,283.0,98.0,34.14,34.83,30.84,50.0,29.0,14.0,623.0,0.0,0.0
8474593,2024,Jacob Markstrom,NJD,G,5on5,40,118443.0,69.99,69.0,1747.0,55.84,67.0,233.07,188.0,899.96,796.0,34.66,1.0,490.83,375.0,364.73,545.0,68.35,966.0,223.0,56.0,27.39,27.46,15.14,39.0,24.0,6.0,502.0,0.0,0.0
8474593,2024,Jacob Markstrom,NJD,G,4on5,40,10997.0,19.9,16.0,284.0,13.56,18.0,30.95,22.0,144.65,116.0,0.91,0.0,85.81,81.0,45.0,63.0,16.85,142.0,28.0,30.0,3.87,3.67,12.36,6.0,3.0,7.0,84.0,0.0,0.0
8474593,2024,Jacob Markstrom,NJD,G,5on4,40,9199.0,2.95,1.0,41.0,1.45,2.0,3.68,1.0,26.2,26.0,5.64,0.0,8.08,4.0,16.91,26.0,2.85,22.0,9.0,3.0,0.79,1.24,0.92,1.0,0.0,0.0,7.0,0.0,0.0
8481033,2024,Akira Schmid,VGK,G,other,1,64.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8481033,2024,Akira Schmid,VGK,G,all,1,2005.0,0.75,0.0,31.0,1.36,1.0,4.1,4.0,17.92,12.0,0.63,0.0,9.74,11.0,7.51,8.0,0.74,23.0,1.0,0.0,0.61,0.14,0.0,0.0,0.0,0.0,7.0,0.0,0.0
8481033,2024,Akira Schmid,VGK,G,5on5,1,1490.0,0.61,0.0,21.0,0.67,0.0,2.67,2.0,11.83,7.0,0.55,0.0,6.21,8.0,5.48,6.0,0.61,15.0,1.0,0.0,0.47,0.14,0.0,0.0,0.0,0.0,5.0,0.0,0.0
8481033,2024,Akira Schmid,VGK,G,4on5,1,296.0,0.14,0.0,9.0,0.69,1.0,1.43,2.0,6.09,5.0,0.0,0.0,3.53,3.0,2.03,2.0,0.13,8.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8481033,2024,Akira Schmid,VGK,G,5on4,1,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8480045,2024,Ukko-Pekka Luukkonen,BUF,G,other,47,5507.0,13.39,18.0,178.0,7.08,8.0,17.84,11.0,89.89,86.0,1.43,1.0,53.35,56.0,27.13,29.0,11.82,73.0,34.0,15.0,3.08,4.08,6.24,6.0,6.0,6.0,56.0,0.0,0.0
8480045,2024,Ukko-Pekka Luukkonen,BUF,G,all,47,160910.0,137.82,139.0,2700.0,96.28,157.0,343.35,254.0,1417.43,1285.0,45.65,5.0,773.54,650.0,555.25,746.0,129.93,1441.0,365.0,148.0,40.54,46.53,50.74,50.0,47.0,42.0,746.0,0.0,0.0
8480045,2024,Ukko-Pekka Luukkonen,BUF,G,5on5,47,130423.0,94.38,93.0,2130.0,71.85,130.0,281.78,209.0,1107.87,991.0,36.76,3.0,601.51,498.0,443.23,594.0,90.45,1148.0,293.0,89.0,32.37,37.53,24.48,43.0,35.0,15.0,600.0,0.0,0.0
8480045,2024,Ukko-Pekka Luukkonen,BUF,G,4on5,47,12409.0,26.57,25.0,334.0,15.34,18.0,37.92,32.0,179.11,169.0,1.37,1.0,106.02,86.0,57.06,87.0,24.21,180.0,30.0,39.0,3.93,3.72,18.92,0.0,5.0,20.0,85.0,0.0,0.0
8480045,2024,Ukko-Pekka Luukkonen,BUF,G,5on4,47,12571.0,3.38,3.0,56.0,1.95,1.0,5.47,2.0,39.0,39.0,5.89,0.0,12.03,10.0,26.98,34.0,3.35,38.0,8.0,5.0,1.07,1.21,1.11,1.0,1.0,1.0,5.0,0.0,0.0
8475311,2024,Darcy Kuemper,LAK,G,other,35,3385.0,8.92,11.0,112.0,5.14,10.0,13.62,11.0,67.13,61.0,0.8,0.0,36.49,27.0,22.62,29.0,8.07,49.0,30.0,10.0,1.77,3.61,3.54,2.0,6.0,3.0,23.0,0.0,0.0
8475311,2024,Darcy Kuemper,LAK,G,all,35,125423.0,90.16,81.0,1973.0,68.5,97.0,249.78,192.0,1024.23,918.0,35.53,4.0,557.86,430.0,401.46,600.0,86.6,1057.0,259.0,87.0,29.94,32.78,27.44,35.0,27.0,19.0,570.0,2.0,1.0
8475311,2024,Darcy Kuemper,LAK,G,5on5,35,103934.0,61.08,54.0,1591.0,50.0,68.0,203.22,154.0,800.44,713.0,29.46,4.0,435.5,334.0,326.42,492.0,59.43,874.0,178.0,52.0,23.56,22.75,14.77,29.0,15.0,10.0,487.0,2.0,1.0
8475311,2024,Darcy Kuemper,LAK,G,4on5,35,10077.0,18.06,13.0,243.0,12.39,15.0,30.27,27.0,138.94,124.0,0.78,0.0,80.13,66.0,41.48,66.0,17.08,123.0,41.0,23.0,4.26,5.18,8.62,4.0,4.0,5.0,56.0,0.0,0.0
8475311,2024,Darcy Kuemper,LAK,G,5on4,35,8027.0,1.74,2.0,24.0,0.77,3.0,2.27,0.0,15.4,17.0,4.29,0.0,4.73,3.0,10.0,12.0,1.69,10.0,8.0,2.0,0.28,0.96,0.51,0.0,1.0,1.0,4.0,0.0,0.0
8483710,2024,Dennis Hildeby,TOR,G,other,6,712.0,1.16,1.0,16.0,0.58,0.0,1.82,3.0,8.23,9.0,0.25,0.0,4.64,4.0,3.5,4.0,1.15,9.0,2.0,1.0,0.36,0.29,0.5,1.0,0.0,0.0,4.0,0.0,0.0
8483710,2024,Dennis Hildeby,TOR,G,all,6,21649.0,15.65,20.0,345.0,11.63,19.0,44.39,36.0,179.51,157.0,5.93,1.0,97.15,78.0,73.77,96.0,15.03,193.0,42.0,14.0,5.46,5.49,4.7,9.0,6.0,5.0,96.0,0.0,0.0
8483710,2024,Dennis Hildeby,TOR,G,5on5,6,17794.0,12.21,16.0,280.0,9.16,18.0,38.05,25.0,148.59,122.0,4.83,1.0,79.76,66.0,60.5,80.0,11.67,160.0,34.0,11.0,4.3,4.33,3.58,8.0,5.0,3.0,75.0,0.0,0.0
8483710,2024,Dennis Hildeby,TOR,G,4on5,6,1384.0,1.78,2.0,40.0,1.54,1.0,3.49,7.0,16.23,18.0,0.08,0.0,10.55,7.0,5.07,6.0,1.71,17.0,5.0,1.0,0.66,0.72,0.4,0.0,1.0,1.0,17.0,0.0,0.0
8483710,2024,Dennis Hildeby,TOR,G,5on4,6,1759.0,0.5,1.0,9.0,0.35,0.0,1.03,1.0,6.46,8.0,0.77,0.0,2.21,1.0,4.69,6.0,0.5,7.0,1.0,1.0,0.14,0.15,0.21,0.0,0.0,1.0,0.0,0.0,0.0
8482661,2024,Jesper Wallstedt,MIN,G,other,2,141.0,0.14,0.0,2.0,0.1,0.0,0.31,0.0,1.41,1.0,0.02,0.0,0.69,0.0,0.72,2.0,0.14,1.0,1.0,0.0,0.03,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8482661,2024,Jesper Wallstedt,MIN,G,all,2,7046.0,5.3,8.0,114.0,3.62,5.0,13.88,10.0,56.98,51.0,1.6,0.0,31.32,29.0,23.06,27.0,5.11,57.0,17.0,5.0,1.49,2.18,1.63,2.0,4.0,2.0,35.0,2.0,1.0
8482661,2024,Jesper Wallstedt,MIN,G,5on5,2,6087.0,4.04,5.0,104.0,2.99,5.0,12.64,9.0,49.8,44.0,1.22,0.0,27.39,27.0,20.35,23.0,3.88,54.0,11.0,4.0,1.4,1.41,1.23,1.0,3.0,1.0,35.0,2.0,1.0
8482661,2024,Jesper Wallstedt,MIN,G,4on5,2,338.0,1.09,3.0,7.0,0.51,0.0,0.8,1.0,5.03,6.0,0.04,0.0,3.02,1.0,1.42,2.0,1.06,1.0,5.0,1.0,0.04,0.65,0.4,1.0,1.0,1.0,0.0,0.0,0.0
8482661,2024,Jesper Wallstedt,MIN,G,5on4,2,480.0,0.03,0.0,1.0,0.03,0.0,0.12,0.0,0.73,0.0,0.32,0.0,0.22,1.0,0.58,0.0,0.03,1.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478007,2024,Elvis Merzlikins,CBJ,G,other,43,4056.0,11.61,12.0,149.0,5.47,6.0,14.8,12.0,74.07,66.0,1.2,0.0,41.8,43.0,23.7,26.0,10.3,60.0,24.0,16.0,2.62,3.11,5.89,1.0,6.0,5.0,49.0,0.0,0.0
8478007,2024,Elvis Merzlikins,CBJ,G,all,43,155061.0,129.51,131.0,2745.0,94.02,139.0,334.1,227.0,1376.81,1254.0,42.31,4.0,755.99,628.0,536.39,764.0,123.55,1407.0,348.0,142.0,39.58,43.83,46.09,51.0,44.0,36.0,848.0,6.0,3.0
8478007,2024,Elvis Merzlikins,CBJ,G,5on5,43,130558.0,93.29,85.0,2234.0,70.97,120.0,276.79,183.0,1100.01,987.0,35.74,4.0,598.24,488.0,442.13,636.0,89.4,1161.0,263.0,95.0,31.92,33.37,28.0,44.0,27.0,14.0,715.0,6.0,3.0
8478007,2024,Elvis Merzlikins,CBJ,G,4on5,43,11553.0,22.49,31.0,326.0,16.38,13.0,39.03,31.0,180.28,177.0,1.22,0.0,108.22,90.0,54.77,82.0,21.74,164.0,54.0,29.0,4.41,6.39,11.69,4.0,10.0,17.0,79.0,0.0,0.0
8478007,2024,Elvis Merzlikins,CBJ,G,5on4,43,8894.0,1.84,3.0,31.0,0.97,0.0,2.83,0.0,19.77,22.0,4.03,0.0,6.28,4.0,14.48,20.0,1.84,20.0,5.0,2.0,0.59,0.74,0.51,2.0,1.0,0.0,4.0,0.0,0.0
8480382,2024,Alexandar Georgiev,SJS,G,other,38,2623.0,7.38,4.0,91.0,4.03,10.0,11.08,7.0,49.61,47.0,0.84,0.0,26.38,28.0,14.29,15.0,6.17,32.0,23.0,10.0,1.25,2.78,3.35,1.0,2.0,1.0,26.0,0.0,0.0
8480382,2024,Alexandar Georgiev,SJS,G,all,38,124157.0,110.79,126.0,2105.0,74.99,129.0,265.06,223.0,1080.28,1008.0,34.99,4.0,576.12,449.0,408.52,544.0,104.66,1044.0,294.0,134.0,31.07,36.85,42.87,45.0,48.0,33.0,633.0,0.0,0.0
8480382,2024,Alexandar Georgiev,SJS,G,5on5,38,104316.0,78.25,87.0,1712.0,55.95,89.0,213.97,183.0,849.18,785.0,28.55,3.0,454.88,346.0,331.6,458.0,74.66,849.0,226.0,88.0,24.6,28.61,25.04,36.0,34.0,17.0,549.0,0.0,0.0
8480382,2024,Alexandar Georgiev,SJS,G,4on5,38,8450.0,22.45,28.0,259.0,13.48,29.0,35.17,28.0,152.86,147.0,0.58,0.0,84.54,69.0,45.01,52.0,21.17,138.0,35.0,33.0,4.44,4.41,13.6,6.0,8.0,14.0,53.0,0.0,0.0
8480382,2024,Alexandar Georgiev,SJS,G,5on4,38,8768.0,2.12,6.0,33.0,1.18,1.0,3.65,3.0,22.63,23.0,4.74,1.0,7.03,3.0,15.25,17.0,2.08,21.0,6.0,3.0,0.6,0.63,0.88,2.0,3.0,1.0,3.0,0.0,0.0
8482447,2024,Leevi Merilinen,OTT,G,other,12,1262.0,2.73,2.0,37.0,1.33,3.0,4.01,6.0,19.59,24.0,0.48,0.0,10.55,7.0,6.67,8.0,2.51,17.0,5.0,4.0,0.68,0.65,1.4,1.0,0.0,1.0,11.0,0.0,0.0
8482447,2024,Leevi Merilinen,OTT,G,all,12,39779.0,28.75,22.0,610.0,19.6,32.0,77.0,71.0,310.3,295.0,11.26,1.0,164.68,125.0,125.21,176.0,26.54,320.0,76.0,30.0,8.77,9.67,10.32,8.0,6.0,8.0,184.0,0.0,0.0
8482447,2024,Leevi Merilinen,OTT,G,5on5,12,31817.0,17.36,17.0,481.0,14.25,21.0,62.06,55.0,235.34,220.0,8.55,1.0,127.86,100.0,98.12,135.0,16.8,262.0,50.0,16.0,6.71,6.54,4.12,7.0,5.0,5.0,153.0,0.0,0.0
8482447,2024,Leevi Merilinen,OTT,G,4on5,12,3267.0,7.78,3.0,74.0,3.47,7.0,8.7,9.0,42.91,42.0,0.22,0.0,22.34,17.0,12.36,20.0,6.39,29.0,17.0,10.0,1.02,1.97,4.79,0.0,1.0,2.0,18.0,0.0,0.0
8482447,2024,Leevi Merilinen,OTT,G,5on4,12,3433.0,0.69,0.0,15.0,0.42,1.0,1.96,0.0,10.89,8.0,1.94,0.0,3.23,1.0,7.36,12.0,0.67,11.0,3.0,0.0,0.33,0.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8478848,2024,Ales Stezka,SEA,G,other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478848,2024,Ales Stezka,SEA,G,all,1,3500.0,2.54,3.0,50.0,2.1,1.0,7.11,5.0,30.28,23.0,1.16,0.0,16.91,17.0,12.36,15.0,2.48,30.0,12.0,0.0,1.07,1.47,0.0,1.0,2.0,0.0,8.0,0.0,0.0
8478848,2024,Ales Stezka,SEA,G,5on5,1,3380.0,2.38,2.0,48.0,2.01,1.0,6.96,5.0,28.81,21.0,1.02,0.0,16.41,17.0,11.3,14.0,2.33,29.0,11.0,0.0,1.03,1.34,0.0,0.0,2.0,0.0,8.0,0.0,0.0
8478848,2024,Ales Stezka,SEA,G,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478848,2024,Ales Stezka,SEA,G,5on4,1,120.0,0.16,1.0,2.0,0.09,0.0,0.15,0.0,1.48,2.0,0.13,0.0,0.51,0.0,1.06,1.0,0.16,1.0,1.0,0.0,0.04,0.12,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8478916,2024,Joey Daccord,SEA,G,other,44,3688.0,11.68,9.0,116.0,5.12,5.0,11.75,11.0,64.86,56.0,1.25,1.0,39.71,44.0,17.48,19.0,8.74,53.0,17.0,18.0,2.22,1.98,7.48,2.0,2.0,5.0,28.0,0.0,0.0
8478916,2024,Joey Daccord,SEA,G,all,44,152375.0,129.35,112.0,2674.0,94.55,162.0,346.39,318.0,1402.8,1243.0,42.01,3.0,773.05,670.0,550.51,676.0,121.48,1476.0,318.0,148.0,41.92,39.71,47.72,46.0,37.0,29.0,732.0,0.0,0.0
8478916,2024,Joey Daccord,SEA,G,5on5,44,127625.0,93.8,81.0,2166.0,71.17,137.0,288.31,267.0,1117.77,987.0,34.52,2.0,607.69,514.0,451.68,548.0,89.97,1197.0,256.0,98.0,33.63,32.29,27.88,39.0,31.0,11.0,615.0,0.0,0.0
8478916,2024,Joey Daccord,SEA,G,4on5,44,9368.0,20.62,20.0,341.0,16.52,18.0,40.99,33.0,184.69,163.0,0.79,0.0,114.32,108.0,57.09,77.0,19.53,193.0,36.0,27.0,5.21,4.34,11.09,5.0,4.0,11.0,85.0,0.0,0.0
8478916,2024,Joey Daccord,SEA,G,5on4,44,11694.0,3.11,2.0,48.0,1.63,2.0,4.92,6.0,33.25,34.0,5.33,0.0,10.35,4.0,23.0,30.0,3.09,30.0,9.0,5.0,0.72,1.1,1.28,0.0,0.0,2.0,4.0,0.0,0.0
